00020	Paranavai, PR	1983	01	04	03	00	127	066	050
00020	Paranavai, PR	1991	02	23	23	10	348	052	567
00020	Paranavai, PR	1985	09	27	17	16	245	038	519
00020	Paranavai, PR	1986	02	02	00	46	199	017	165
00020	Paranavai, PR	2015	10	05	18	21	193	049	180
00020	Paranavai, PR	2013	08	12	09	15	152	060	002
00020	Paranavai, PR	2013	06	09	09	55	477	044	301
00020	Paranavai, PR	2008	03	04	04	59	498	074	224
00020	Paranavai, PR	1986	12	19	03	37	385	093	045
00020	Paranavai, PR	2009	02	16	15	23	186	081	644
00020	Paranavai, PR	1980	09	17	19	56	100	039	426
00020	Paranavai, PR	1991	10	15	23	21	058	006	429
00020	Paranavai, PR	1980	11	11	05	29	428	097	455
00020	Paranavai, PR	2006	04	12	22	44	227	077	171
00020	Paranavai, PR	2004	04	01	02	53	059	090	458
00020	Paranavai, PR	2003	07	12	04	17	308	033	585
00020	Paranavai, PR	2002	05	06	10	26	481	036	004
00020	Paranavai, PR	1993	01	20	18	09	031	098	186
00020	Paranavai, PR	2009	03	10	11	44	300	093	153
00020	Paranavai, PR	2011	05	05	04	48	429	064	465
00020	Paranavai, PR	1992	04	01	19	03	280	007	139
00020	Paranavai, PR	1991	12	30	03	34	351	100	358
00020	Paranavai, PR	1988	08	01	18	42	126	013	656
00020	Paranavai, PR	1979	04	25	13	25	002	051	073
00020	Paranavai, PR	2004	06	20	22	31	332	016	583
00020	Paranavai, PR	1997	06	26	00	31	479	016	202
00020	Paranavai, PR	1998	12	22	14	24	251	024	467
00020	Paranavai, PR	1990	09	02	03	28	329	069	170
00020	Paranavai, PR	2002	11	13	00	12	135	093	119
00020	Paranavai, PR	2008	11	20	02	55	218	010	277
00020	Paranavai, PR	2009	05	21	00	20	043	055	560
00020	Paranavai, PR	1994	04	16	06	55	147	063	050
00020	Paranavai, PR	1998	02	19	17	05	303	090	459
00020	Paranavai, PR	2005	06	12	10	17	029	056	537
00020	Paranavai, PR	2009	05	16	13	41	122	021	499
00020	Paranavai, PR	1990	04	08	20	39	275	056	160
00020	Paranavai, PR	1980	06	06	12	14	449	073	100
00020	Paranavai, PR	2001	12	07	04	02	238	095	391
00020	Paranavai, PR	1979	01	19	10	41	481	048	086
00020	Paranavai, PR	2003	09	23	09	16	280	089	685
00020	Paranavai, PR	2011	12	31	12	45	457	051	493
00020	Paranavai, PR	1996	09	08	12	32	388	047	350
00020	Paranavai, PR	2008	04	04	04	20	114	074	396
00020	Paranavai, PR	1993	10	17	16	28	390	088	090
00020	Paranavai, PR	2005	12	19	13	34	028	084	086
00020	Paranavai, PR	2010	12	19	08	49	124	099	589
00020	Paranavai, PR	2008	03	13	22	26	468	040	013
00020	Paranavai, PR	2003	11	07	15	43	374	094	623
00020	Paranavai, PR	1997	11	30	22	15	408	065	116
00020	Paranavai, PR	2014	01	31	12	07	067	021	280
00020	Paranavai, PR	2006	03	29	05	21	123	069	219
00020	Paranavai, PR	1984	09	12	04	07	466	044	555
00020	Paranavai, PR	2001	06	16	02	24	390	029	478
00020	Paranavai, PR	1992	02	16	20	49	461	010	501
00020	Paranavai, PR	1990	08	09	02	54	320	035	212
00020	Paranavai, PR	1981	09	22	00	19	162	080	120
00020	Paranavai, PR	1989	01	30	03	29	334	038	626
00020	Paranavai, PR	2004	04	08	15	50	176	049	184
00020	Paranavai, PR	2000	03	08	00	56	274	066	556
00020	Paranavai, PR	1998	05	07	05	48	255	095	062
00020	Paranavai, PR	1994	04	31	18	20	448	043	228
00020	Paranavai, PR	2004	11	03	04	34	083	017	538
00020	Paranavai, PR	1996	01	04	18	59	136	018	224
00020	Paranavai, PR	1990	12	17	04	40	270	055	316
00020	Paranavai, PR	2016	10	04	11	44	318	032	243
00020	Paranavai, PR	1986	06	08	04	09	114	003	277
00020	Paranavai, PR	1985	11	09	07	26	497	042	399
00020	Paranavai, PR	1996	11	16	16	27	211	006	103
00020	Paranavai, PR	1994	10	29	16	47	178	043	420
00020	Paranavai, PR	2001	09	15	18	06	042	001	487
00020	Paranavai, PR	1979	05	26	03	58	008	022	405
00020	Paranavai, PR	1985	03	21	19	01	253	009	219
00020	Paranavai, PR	2007	01	23	09	53	003	016	561
00020	Paranavai, PR	1994	11	25	06	11	307	050	114
00020	Paranavai, PR	1986	09	23	17	53	250	100	365
00020	Paranavai, PR	2003	09	08	07	48	105	044	659
00020	Paranavai, PR	1986	03	01	01	52	360	065	546
00020	Paranavai, PR	1996	10	12	04	56	498	094	387
00020	Paranavai, PR	2000	10	04	13	20	400	026	399
00020	Paranavai, PR	2006	03	29	03	08	283	010	498
00020	Paranavai, PR	1997	03	08	03	10	482	052	433
00020	Paranavai, PR	1987	06	15	12	11	099	099	454
00020	Paranavai, PR	2015	01	28	07	40	488	037	140
00020	Paranavai, PR	1981	03	09	22	39	460	058	408
00020	Paranavai, PR	1987	09	18	09	19	218	096	594
00020	Paranavai, PR	1990	05	29	01	55	386	074	020
00020	Paranavai, PR	1982	01	28	14	52	389	033	455
00020	Paranavai, PR	2013	09	28	09	58	173	072	157
00020	Paranavai, PR	1989	03	28	13	06	304	078	646
00020	Paranavai, PR	1987	09	19	19	26	162	057	214
00020	Paranavai, PR	1999	03	21	15	55	370	057	008
00020	Paranavai, PR	1991	03	29	00	45	336	019	157
00020	Paranavai, PR	1988	09	06	07	46	313	013	175
00020	Paranavai, PR	2012	12	18	22	00	137	070	634
00020	Paranavai, PR	2008	09	15	14	29	230	087	426
00020	Paranavai, PR	2013	08	17	13	10	295	055	557
00020	Paranavai, PR	2008	06	06	08	40	236	045	390
00020	Paranavai, PR	1984	02	06	15	16	177	023	352
00020	Paranavai, PR	1984	08	13	19	43	268	061	167
00020	Paranavai, PR	2012	05	14	12	29	116	059	001
00020	Paranavai, PR	2015	11	15	16	19	342	023	107
00020	Paranavai, PR	1997	01	10	14	26	157	061	464
00020	Paranavai, PR	1989	06	20	05	08	411	083	290
00020	Paranavai, PR	2007	08	07	00	19	164	048	615
00020	Paranavai, PR	2006	02	13	16	27	098	082	495
00020	Paranavai, PR	2011	04	29	07	32	335	039	231
00020	Paranavai, PR	1996	04	12	22	02	076	073	419
00020	Paranavai, PR	2003	03	31	18	42	099	045	122
00020	Paranavai, PR	1988	11	29	01	57	281	086	259
00020	Paranavai, PR	2006	10	18	16	48	212	034	469
00020	Paranavai, PR	2013	09	31	06	26	317	032	064
00020	Paranavai, PR	1983	05	21	19	35	259	033	509
00020	Paranavai, PR	1980	11	07	23	32	316	070	555
00020	Paranavai, PR	1981	12	19	15	08	442	086	629
00020	Paranavai, PR	1991	10	21	22	12	035	062	221
00020	Paranavai, PR	2010	09	26	16	10	396	095	437
00020	Paranavai, PR	1996	08	30	18	54	197	041	644
00020	Paranavai, PR	1998	07	12	09	31	328	076	094
00020	Paranavai, PR	2009	07	14	21	11	303	034	176
00020	Paranavai, PR	1985	12	27	15	45	320	039	399
00020	Paranavai, PR	2014	06	12	02	38	000	042	589
00020	Paranavai, PR	1983	05	05	16	05	283	065	666
00020	Paranavai, PR	1979	08	18	11	23	331	076	330
00020	Paranavai, PR	1984	06	23	05	30	495	033	466
00020	Paranavai, PR	2007	09	21	04	36	203	007	401
00020	Paranavai, PR	1988	11	11	04	58	327	001	544
00020	Paranavai, PR	2005	06	14	15	17	159	030	585
00020	Paranavai, PR	1999	08	31	06	54	408	074	628
00020	Paranavai, PR	1982	11	12	16	57	002	057	605
00020	Paranavai, PR	2000	04	23	14	20	259	038	015
00020	Paranavai, PR	2013	11	11	13	02	165	007	040
00020	Paranavai, PR	1989	01	11	07	46	273	015	193
00020	Paranavai, PR	2010	09	17	13	04	339	069	337
00020	Paranavai, PR	1996	03	19	03	22	353	072	175
00020	Paranavai, PR	1979	10	26	10	04	411	081	313
00020	Paranavai, PR	1997	04	14	19	23	372	038	241
00020	Paranavai, PR	1999	02	27	09	04	452	037	319
00020	Paranavai, PR	1988	08	29	03	35	223	095	658
00020	Paranavai, PR	1986	11	19	00	54	431	038	201
00020	Paranavai, PR	2009	01	27	11	09	148	038	286
00020	Paranavai, PR	1981	03	18	17	26	102	018	582
00020	Paranavai, PR	2002	08	21	12	24	377	065	342
00020	Paranavai, PR	2013	06	20	12	50	116	013	172
00020	Paranavai, PR	2001	12	14	04	59	172	027	657
00020	Paranavai, PR	2007	08	17	16	05	403	033	387
00020	Paranavai, PR	1990	10	17	22	13	025	021	538
00020	Paranavai, PR	2007	08	03	14	25	075	025	648
00020	Paranavai, PR	1987	05	08	12	23	069	037	587
00020	Paranavai, PR	1980	11	05	15	21	336	097	400
00020	Paranavai, PR	2008	04	22	07	42	428	008	005
00020	Paranavai, PR	2008	09	12	00	29	326	044	297
00020	Paranavai, PR	2005	04	24	19	52	410	022	384
00020	Paranavai, PR	2010	02	20	00	43	485	057	246
00020	Paranavai, PR	2013	10	25	13	10	008	006	082
00020	Paranavai, PR	2006	04	28	16	17	388	090	518
00020	Paranavai, PR	1991	12	01	07	51	081	053	645
00020	Paranavai, PR	1980	08	09	06	40	020	054	149
00020	Paranavai, PR	2014	07	17	06	45	089	048	626
00020	Paranavai, PR	2010	10	15	18	13	403	054	277
00020	Paranavai, PR	1979	01	15	05	30	036	077	567
00020	Paranavai, PR	1995	04	05	17	08	324	030	154
00020	Paranavai, PR	1986	08	16	06	04	418	055	056
00020	Paranavai, PR	2009	08	23	14	45	085	021	534
00020	Paranavai, PR	1997	08	01	06	39	433	013	139
00020	Paranavai, PR	1992	10	26	05	04	069	092	081
00020	Paranavai, PR	1998	03	08	14	39	447	034	563
00020	Paranavai, PR	2006	01	21	21	54	238	061	311
00020	Paranavai, PR	2012	08	23	16	56	400	082	371
00020	Paranavai, PR	2015	03	04	20	34	127	088	327
00020	Paranavai, PR	1988	02	17	21	53	160	084	482
00020	Paranavai, PR	2009	08	05	05	37	241	075	432
00020	Paranavai, PR	2008	04	25	15	54	500	033	440
00020	Paranavai, PR	2002	11	13	07	33	036	024	140
00020	Paranavai, PR	1990	01	01	05	53	224	033	250
00020	Paranavai, PR	1997	10	28	20	50	195	027	450
00020	Paranavai, PR	1987	11	20	03	44	309	063	523
00020	Paranavai, PR	1998	02	02	14	28	118	075	658
00020	Paranavai, PR	1979	10	28	22	28	401	023	209
00020	Paranavai, PR	2007	04	30	18	31	098	004	598
00020	Paranavai, PR	2012	04	01	02	51	219	052	340
00020	Paranavai, PR	2000	03	04	05	18	439	040	312
00020	Paranavai, PR	1991	06	25	23	09	390	084	417
00020	Paranavai, PR	2016	10	09	09	35	048	060	694
00020	Paranavai, PR	1985	11	18	08	30	349	007	492
00020	Paranavai, PR	2016	06	27	18	25	123	089	583
00020	Paranavai, PR	2000	02	01	00	48	495	024	217
00020	Paranavai, PR	1980	05	21	13	20	135	079	635
00020	Paranavai, PR	1984	09	07	13	04	160	007	582
00020	Paranavai, PR	2004	01	21	14	08	470	088	278
00020	Paranavai, PR	2001	02	28	09	13	345	054	619
00020	Paranavai, PR	1997	06	14	18	38	183	061	187
00020	Paranavai, PR	2016	12	09	05	21	061	039	368
00020	Paranavai, PR	1995	07	11	17	16	335	029	038
00020	Paranavai, PR	1991	03	12	04	16	032	049	660
00020	Paranavai, PR	1984	06	17	14	49	192	080	466
00020	Paranavai, PR	2004	04	12	00	01	114	063	550
00020	Paranavai, PR	1983	12	22	12	46	207	005	023
00020	Paranavai, PR	1985	10	05	09	22	229	088	296
00020	Paranavai, PR	1989	09	20	22	05	057	016	235
00020	Paranavai, PR	1980	08	11	20	55	141	086	301
00020	Paranavai, PR	2009	09	14	02	33	248	035	001
00020	Paranavai, PR	2006	11	12	00	35	174	006	492
00020	Paranavai, PR	2003	08	21	13	07	166	067	354
00020	Paranavai, PR	2014	10	19	21	11	344	021	115
00020	Paranavai, PR	2016	05	27	15	14	030	083	420
00020	Paranavai, PR	2016	01	18	15	54	052	001	276
00020	Paranavai, PR	1996	05	30	10	45	377	077	522
00020	Paranavai, PR	1986	05	12	22	27	009	050	261
00020	Paranavai, PR	2006	11	18	00	35	430	003	478
00020	Paranavai, PR	1983	03	19	22	53	341	063	580
00020	Paranavai, PR	2001	02	06	07	02	180	053	253
00020	Paranavai, PR	2008	12	02	08	43	454	081	139
00020	Paranavai, PR	1990	06	27	12	42	476	026	640
00020	Paranavai, PR	2012	12	06	13	04	183	021	668
00020	Paranavai, PR	1994	03	28	06	21	482	056	584
00020	Paranavai, PR	2011	03	01	12	38	453	004	160
00020	Paranavai, PR	2009	01	03	07	59	137	057	110
00020	Paranavai, PR	1990	09	09	06	30	395	061	225
00020	Paranavai, PR	2005	07	19	13	50	168	055	162
00020	Paranavai, PR	2005	01	19	14	53	096	073	480
00020	Paranavai, PR	2011	10	16	23	18	409	007	592
00020	Paranavai, PR	1991	11	10	07	27	071	055	674
00020	Paranavai, PR	1992	07	17	05	00	337	039	589
00020	Paranavai, PR	2006	12	14	06	07	435	007	534
00020	Paranavai, PR	1984	08	25	02	26	364	014	571
00020	Paranavai, PR	1986	11	29	09	30	116	035	035
00020	Paranavai, PR	1983	12	23	23	40	206	098	143
00020	Paranavai, PR	2004	02	30	05	01	486	084	416
00020	Paranavai, PR	2007	05	13	18	43	383	032	049
00020	Paranavai, PR	1995	05	31	06	41	343	088	591
00020	Paranavai, PR	1998	01	22	15	49	205	026	413
00020	Paranavai, PR	1999	09	10	14	36	097	029	080
00020	Paranavai, PR	1981	12	01	01	09	006	067	538
00020	Paranavai, PR	2006	07	27	21	48	045	034	196
00020	Paranavai, PR	2012	06	09	14	41	143	051	314
00020	Paranavai, PR	1989	05	17	04	11	062	063	125
00020	Paranavai, PR	2009	02	31	08	40	109	066	127
00020	Paranavai, PR	1985	09	13	14	43	355	002	394
00020	Paranavai, PR	2001	02	18	05	01	301	059	085
00020	Paranavai, PR	2012	11	29	00	44	252	095	333
00020	Paranavai, PR	1984	11	04	19	51	465	049	106
00020	Paranavai, PR	2010	12	06	09	17	228	040	247
00020	Paranavai, PR	1999	02	08	16	08	363	057	568
00020	Paranavai, PR	2013	12	04	04	53	404	018	081
00020	Paranavai, PR	2003	09	05	19	47	076	006	684
00020	Paranavai, PR	1999	06	14	19	40	291	058	263
00020	Paranavai, PR	2000	01	16	21	56	065	063	144
00020	Paranavai, PR	2014	11	11	01	28	442	039	635
00020	Paranavai, PR	1979	04	28	23	38	219	038	249
00020	Paranavai, PR	1983	05	09	12	52	226	081	396
00020	Paranavai, PR	1995	01	01	09	11	308	015	292
00020	Paranavai, PR	1993	07	18	18	47	363	049	176
00020	Paranavai, PR	2009	03	21	09	09	037	040	006
00020	Paranavai, PR	2014	07	22	08	52	057	007	438
00020	Paranavai, PR	1979	11	17	22	01	185	041	269
00020	Paranavai, PR	2015	11	18	17	54	060	022	663
00020	Paranavai, PR	2009	03	18	21	59	270	019	439
00020	Paranavai, PR	1992	11	04	02	59	087	008	096
00020	Paranavai, PR	1999	07	11	13	16	380	088	033
00020	Paranavai, PR	2015	12	03	10	27	042	036	102
00020	Paranavai, PR	1990	04	12	10	22	472	043	530
00020	Paranavai, PR	1991	07	12	14	51	413	100	134
00020	Paranavai, PR	2000	09	17	09	03	305	075	507
00020	Paranavai, PR	1981	12	20	09	08	463	059	240
00020	Paranavai, PR	2001	10	30	03	35	016	078	171
00020	Paranavai, PR	2013	11	13	22	21	206	062	624
00020	Paranavai, PR	1994	05	04	10	42	447	093	517
00020	Paranavai, PR	1989	09	21	09	32	385	050	673
00020	Paranavai, PR	2009	06	21	17	44	199	035	490
00020	Paranavai, PR	1981	09	24	01	58	204	015	669
00020	Paranavai, PR	2012	02	09	09	11	289	078	340
00020	Paranavai, PR	2013	08	13	02	51	108	094	342
00020	Paranavai, PR	1980	06	23	18	47	495	002	226
00020	Paranavai, PR	1998	06	24	22	39	048	006	276
00020	Paranavai, PR	1982	01	05	02	34	364	060	259
00020	Paranavai, PR	2004	12	07	02	44	134	047	444
00020	Paranavai, PR	2001	12	22	14	21	353	099	175
00020	Paranavai, PR	1982	12	18	07	36	021	061	271
00020	Paranavai, PR	1981	01	12	16	08	315	070	402
00020	Paranavai, PR	1997	09	01	21	14	116	080	141
00020	Paranavai, PR	2007	07	08	09	24	274	060	520
00020	Paranavai, PR	2003	01	27	04	32	013	014	505
00020	Paranavai, PR	1991	02	29	14	43	178	070	606
00020	Paranavai, PR	1993	04	09	22	38	302	052	226
00020	Paranavai, PR	2007	07	20	08	06	050	081	249
00020	Paranavai, PR	2010	09	20	02	33	394	069	579
00020	Paranavai, PR	2014	11	28	17	37	456	025	426
00020	Paranavai, PR	1998	09	07	13	38	027	040	675
00020	Paranavai, PR	1988	12	07	18	27	370	037	443
00020	Paranavai, PR	2014	12	12	10	49	286	064	186
00020	Paranavai, PR	2003	09	26	13	57	400	078	400
00020	Paranavai, PR	1999	11	22	11	06	135	042	528
00020	Paranavai, PR	2010	02	16	12	55	255	061	186
00020	Paranavai, PR	2010	03	07	02	08	132	077	472
00020	Paranavai, PR	1982	11	20	20	40	225	032	630
00020	Paranavai, PR	2011	07	14	16	12	382	068	157
00020	Paranavai, PR	1980	10	25	20	43	125	021	542
00020	Paranavai, PR	1984	05	18	13	47	158	009	101
00020	Paranavai, PR	1979	06	22	05	27	064	084	595
00020	Paranavai, PR	1986	12	14	16	11	087	092	381
00020	Paranavai, PR	2004	11	14	22	31	206	050	284
00020	Paranavai, PR	2014	11	16	01	32	365	086	263
00020	Paranavai, PR	1987	03	08	00	23	394	072	304
00020	Paranavai, PR	2004	12	09	16	11	195	045	639
00020	Paranavai, PR	2012	02	11	17	58	455	013	218
00020	Paranavai, PR	2014	09	09	00	11	286	000	210
00020	Paranavai, PR	2013	10	15	21	15	059	017	250
00020	Paranavai, PR	1988	10	12	03	43	084	020	225
00020	Paranavai, PR	1982	05	10	05	33	490	054	653
00020	Paranavai, PR	2005	01	09	13	43	301	054	442
00020	Paranavai, PR	2008	06	11	00	48	112	093	087
00020	Paranavai, PR	1979	01	08	02	21	014	038	385
00020	Paranavai, PR	2007	10	31	09	50	433	024	416
00020	Paranavai, PR	2013	09	18	07	13	127	008	576
00020	Paranavai, PR	2015	07	24	17	37	046	063	375
00020	Paranavai, PR	1991	04	30	03	18	389	060	182
00020	Paranavai, PR	2016	06	25	00	42	356	019	630
00020	Paranavai, PR	2004	02	28	08	40	160	042	546
00020	Paranavai, PR	1998	10	27	03	14	122	032	406
00020	Paranavai, PR	1993	08	16	19	20	328	008	201
00020	Paranavai, PR	1985	02	29	14	48	301	012	556
00020	Paranavai, PR	1988	10	03	17	15	063	015	383
00020	Paranavai, PR	1992	05	30	08	51	362	041	689
00020	Paranavai, PR	2004	09	20	17	25	101	040	656
00020	Paranavai, PR	1997	07	21	08	25	184	096	286
00020	Paranavai, PR	1986	02	17	11	22	498	002	320
00020	Paranavai, PR	1991	04	08	09	14	338	005	572
00020	Paranavai, PR	1993	07	04	19	29	018	038	602
00020	Paranavai, PR	1990	05	14	03	14	314	012	413
00020	Paranavai, PR	1996	12	06	18	59	175	025	505
00020	Paranavai, PR	1988	04	10	18	05	240	013	260
00020	Paranavai, PR	1995	08	24	16	56	048	033	421
00020	Paranavai, PR	1993	05	25	16	08	131	001	493
00020	Paranavai, PR	1980	06	07	01	03	133	070	051
00020	Paranavai, PR	1994	09	22	06	51	142	068	120
00020	Paranavai, PR	1980	01	13	00	00	470	098	164
00020	Paranavai, PR	1994	04	03	21	15	015	052	498
00020	Paranavai, PR	1987	01	04	23	50	269	026	418
00020	Paranavai, PR	2015	07	03	21	25	183	044	573
00020	Paranavai, PR	2009	08	13	04	32	377	014	545
00020	Paranavai, PR	2000	03	06	08	12	112	035	606
00020	Paranavai, PR	2001	02	05	10	49	356	026	687
00020	Paranavai, PR	2015	01	29	10	26	465	038	177
00020	Paranavai, PR	1989	10	17	04	32	248	031	132
00020	Paranavai, PR	1992	06	28	00	07	337	089	637
00020	Paranavai, PR	1989	03	30	08	02	001	005	090
00020	Paranavai, PR	1999	02	10	10	20	170	090	411
00020	Paranavai, PR	2011	05	19	11	09	000	018	633
00020	Paranavai, PR	2005	08	16	11	53	482	012	220
00020	Paranavai, PR	2008	01	09	22	57	473	082	686
00020	Paranavai, PR	2016	08	16	13	37	057	047	086
00020	Paranavai, PR	1986	11	06	20	54	154	020	388
00020	Paranavai, PR	1994	06	19	05	06	420	071	488
00020	Paranavai, PR	1993	02	08	19	19	362	036	433
00020	Paranavai, PR	1982	01	08	09	35	046	056	155
00020	Paranavai, PR	2009	12	19	17	20	463	030	130
